500, 91177, 1, 0
1238, 95301, 1, 0
1500, 110470, 1, 0
2007, 102153, 1, 0
2504, 93854, 1, 0
3001, 221146, 1, 0
3512, 136482, 1, 0
4014, 91239, 1, 0
4503, 95013, 1, 0
5007, 84205, 1, 0
5515, 82991, 1, 0
6002, 526382, 1, 0
6507, 101600, 1, 0
7015, 92019, 1, 0
7525, 86787, 1, 0
8002, 85202, 1, 0
8500, 90033, 1, 0
9004, 95339, 1, 0
9505, 87258, 1, 0
10004, 81248, 1, 0
10501, 89704, 1, 0
11002, 101670, 1, 0
11504, 87696, 1, 0
12020, 93795, 1, 0
12506, 106331, 1, 0
13007, 98915, 1, 0
13509, 106283, 1, 0
14005, 85617, 1, 0
14500, 79277, 1, 0
15003, 83367, 1, 0
15511, 89845, 1, 0
16010, 78270, 1, 0
16500, 83169, 1, 0
17027, 111131, 1, 0
17508, 108826, 1, 0
18002, 107115, 1, 0
18501, 118628, 1, 0
19019, 102051, 1, 0
19509, 89713, 1, 0
20007, 90290, 1, 0
20512, 98411, 1, 0
21042, 97308, 1, 0
21515, 79582, 1, 0
22000, 93949, 1, 0
22505, 85190, 1, 0
23244, 76607, 1, 0
23571, 86820, 1, 0
24003, 77991, 1, 0
24504, 76539, 1, 0
25001, 93019, 1, 0
25500, 75766, 1, 0
26011, 82051, 1, 0
26504, 81581, 1, 0
27005, 88018, 1, 0
27501, 83183, 1, 0
28003, 102594, 1, 0
28502, 100074, 1, 0
29009, 97867, 1, 0
29505, 89176, 1, 0
30000, 109891, 1, 0
30501, 106158, 1, 0
31003, 91725, 1, 0
31501, 86195, 1, 0
32009, 87695, 1, 0
32500, 106781, 1, 0
33024, 81744, 1, 0
33505, 88247, 1, 0
34001, 98801, 1, 0
34504, 96667, 1, 0
35003, 82539, 1, 0
35503, 74745, 1, 0
36000, 81336, 1, 0
36501, 84731, 1, 0
37006, 83890, 1, 0
37511, 83933, 1, 0
38006, 96683, 1, 0
38514, 91214, 1, 0
39007, 100914, 1, 0
39514, 102249, 1, 0
40005, 98263, 1, 0
40512, 98305, 1, 0
41035, 97699, 1, 0
41506, 95148, 1, 0
42026, 99096, 1, 0
42501, 88657, 1, 0
43003, 154877, 1, 0
43502, 107586, 1, 0
44005, 99132, 1, 0
44500, 269314, 1, 0
45001, 107037, 1, 0
45510, 98849, 1, 0
46029, 112239, 1, 0
46502, 102639, 1, 0
47001, 99772, 1, 0
47500, 97439, 1, 0
48006, 100199, 1, 0
48503, 90757, 1, 0
49003, 84591, 1, 0
49500, 83363, 1, 0
50010, 88499, 1, 0
50505, 129249, 1, 0
51002, 84526, 1, 0
51505, 75975, 1, 0
