500, 12803, 0, 0
500, 13616, 1, 0
1000, 14261, 0, 0
1000, 15402, 1, 0
1501, 14996, 1, 0
1501, 14286, 0, 0
2000, 13560, 0, 0
2001, 14850, 1, 0
2500, 14128, 0, 0
2501, 15148, 1, 0
3000, 13851, 0, 0
3003, 14892, 1, 0
3500, 14416, 1, 0
3500, 13511, 0, 0
4000, 13995, 1, 0
4000, 13611, 0, 0
4500, 12140, 0, 0
4503, 13117, 1, 0
5000, 13711, 1, 0
5000, 12937, 0, 0
5500, 12548, 0, 0
5503, 13137, 1, 0
6000, 12430, 0, 0
6000, 13087, 1, 0
6500, 12696, 0, 0
6500, 13757, 1, 0
7000, 14490, 1, 0
7001, 13532, 0, 0
7500, 13640, 1, 0
7500, 12838, 0, 0
8000, 13130, 0, 0
8000, 13908, 1, 0
8500, 12885, 0, 0
8500, 13709, 1, 0
9000, 12620, 0, 0
9003, 13811, 1, 0
9500, 15167, 1, 0
9500, 13525, 0, 0
10000, 14373, 0, 0
10002, 16115, 1, 0
10500, 12000, 0, 0
10500, 12793, 1, 0
11000, 12028, 0, 0
11001, 12517, 1, 0
11500, 12719, 0, 0
11501, 13697, 1, 0
12000, 14010, 1, 0
12000, 12736, 0, 0
12500, 14271, 1, 0
12501, 12614, 0, 0
13000, 18910, 1, 0
13001, 15222, 0, 0
13500, 14115, 0, 0
13501, 15015, 1, 0
14000, 15287, 1, 0
14000, 14659, 0, 0
14500, 14972, 0, 0
14501, 15333, 1, 0
15000, 15187, 1, 0
15001, 14229, 0, 0
15500, 13151, 0, 0
15500, 13934, 1, 0
16000, 13548, 0, 0
16000, 14106, 1, 0
16500, 13798, 1, 0
16500, 12688, 0, 0
17000, 14334, 0, 0
17002, 15705, 1, 0
17500, 14287, 1, 0
17501, 13604, 0, 0
18000, 13399, 0, 0
18000, 14529, 1, 0
18500, 13219, 0, 0
18502, 14648, 1, 0
19000, 14611, 1, 0
19000, 13546, 0, 0
19500, 14134, 1, 0
19501, 13084, 0, 0
20000, 14827, 1, 0
20000, 14361, 0, 0
20500, 13103, 1, 0
20501, 12748, 0, 0
21000, 15013, 1, 0
21000, 14072, 0, 0
21500, 17596, 0, 0
21500, 18970, 1, 0
22000, 13937, 0, 0
22003, 14445, 1, 0
22500, 13047, 0, 0
22500, 13747, 1, 0
23000, 13983, 1, 0
23000, 12935, 0, 0
23500, 14441, 1, 0
23500, 13305, 0, 0
24001, 14091, 1, 0
24001, 13243, 0, 0
24500, 13684, 0, 0
24501, 13950, 1, 0
25000, 13659, 0, 0
25000, 15044, 1, 0
25500, 12424, 1, 0
25501, 11723, 0, 0
26000, 12099, 0, 0
26000, 13186, 1, 0
26500, 13243, 1, 0
26501, 12268, 0, 0
27000, 13704, 1, 0
27000, 12952, 0, 0
27500, 14502, 0, 0
27503, 15491, 1, 0
28000, 13090, 0, 0
28000, 14445, 1, 0
28501, 15012, 0, 0
28502, 15689, 1, 0
29000, 14181, 0, 0
29000, 14684, 1, 0
29500, 16629, 1, 0
29501, 14842, 0, 0
30000, 13602, 0, 0
30000, 14489, 1, 0
30500, 13596, 1, 0
30500, 13188, 0, 0
31000, 14469, 0, 0
31006, 15348, 1, 0
31500, 14093, 0, 0
31502, 14753, 1, 0
32000, 13839, 0, 0
32001, 14641, 1, 0
