500, 2570824, 0, 0
1000, 2573202, 0, 0
1500, 3577363, 0, 0
2000, 4025195, 0, 0
2500, 3096617, 0, 0
3000, 2845557, 0, 0
3500, 2828418, 0, 0
4000, 2666198, 0, 0
4500, 2752822, 0, 0
5000, 2857789, 0, 0
5634, 3447005, 0, 0
6065, 9340495, 0, 0
6500, 5040117, 0, 0
7000, 3397350, 0, 0
7500, 3256859, 0, 0
8000, 3388621, 0, 0
8500, 3188798, 0, 0
9000, 3411089, 0, 0
9500, 3267571, 0, 0
10000, 3344433, 0, 0
10500, 3491956, 0, 0
11000, 3498922, 0, 0
11500, 3280401, 0, 0
12000, 2705917, 0, 0
12500, 3169150, 0, 0
13000, 3365551, 0, 0
13500, 3289416, 0, 0
14000, 3120025, 0, 0
14500, 3289046, 0, 0
15000, 3397665, 0, 0
15500, 3093118, 0, 0
16000, 2653534, 0, 0
16500, 2813848, 0, 0
17000, 2695352, 0, 0
17500, 2584023, 0, 0
18000, 2781122, 0, 0
18500, 2721003, 0, 0
19000, 2590889, 0, 0
19500, 2660465, 0, 0
20000, 2659698, 0, 0
20500, 2620500, 0, 0
21000, 2690283, 0, 0
21500, 2571015, 0, 0
22000, 2601916, 0, 0
22500, 2594114, 0, 0
23000, 2756744, 0, 0
23500, 2808054, 0, 0
24000, 2766587, 0, 0
24500, 2640809, 0, 0
25000, 2624882, 0, 0
25500, 2477429, 0, 0
26000, 2630185, 0, 0
26500, 2742297, 0, 0
27000, 2666749, 0, 0
27500, 2639498, 0, 0
28000, 2526524, 0, 0
28500, 2684733, 0, 0
29000, 2675204, 0, 0
29500, 2689142, 0, 0
30000, 2844219, 0, 0
30500, 2591613, 0, 0
31000, 2696862, 0, 0
31500, 2633172, 0, 0
32000, 2751590, 0, 0
32500, 2707410, 0, 0
33000, 2617836, 0, 0
33500, 2517640, 0, 0
34000, 2849882, 0, 0
34500, 2797501, 0, 0
35000, 2742098, 0, 0
35500, 2575828, 0, 0
36000, 2585342, 0, 0
36500, 2593745, 0, 0
37000, 2811504, 0, 0
