500, 13491, 0, 0
1000, 12629, 0, 0
1500, 13496, 0, 0
2000, 15255, 0, 0
2500, 13582, 0, 0
3002, 13386, 0, 0
3500, 12201, 0, 0
4000, 12701, 0, 0
4500, 12840, 0, 0
5001, 13296, 0, 0
5500, 13192, 0, 0
6000, 13264, 0, 0
6500, 11419, 0, 0
7000, 10263, 0, 0
7500, 9965, 0, 0
8000, 11865, 0, 0
8501, 13412, 0, 0
9000, 15111, 0, 0
9500, 14346, 0, 0
10000, 14745, 0, 0
10500, 13662, 0, 0
11000, 13528, 0, 0
11501, 13574, 0, 0
12000, 13404, 0, 0
12500, 14308, 0, 0
13000, 13142, 0, 0
13500, 12833, 0, 0
14000, 11153, 0, 0
14500, 13917, 0, 0
15003, 15743, 0, 0
15500, 15281, 0, 0
16000, 15897, 0, 0
16500, 13150, 0, 0
17000, 11954, 0, 0
17501, 11804, 0, 0
18000, 12052, 0, 0
18500, 13391, 0, 0
19002, 12571, 0, 0
19501, 11489, 0, 0
20000, 10959, 0, 0
20500, 10203, 0, 0
21000, 10990, 0, 0
21500, 11316, 0, 0
22000, 11159, 0, 0
22500, 11734, 0, 0
23000, 10974, 0, 0
23500, 11305, 0, 0
24000, 11642, 0, 0
24501, 11452, 0, 0
25000, 11490, 0, 0
25501, 12938, 0, 0
26001, 12553, 0, 0
26502, 12575, 0, 0
27000, 12924, 0, 0
27500, 14575, 0, 0
28000, 13722, 0, 0
28500, 12964, 0, 0
29000, 14928, 0, 0
29500, 15045, 0, 0
30000, 11720, 0, 0
30500, 10984, 0, 0
31000, 11081, 0, 0
31500, 13677, 0, 0
32000, 12862, 0, 0
32500, 13330, 0, 0
33000, 13501, 0, 0
33500, 14157, 0, 0
34000, 15956, 0, 0
34500, 14362, 0, 0
35000, 15035, 0, 0
35500, 12478, 0, 0
36000, 12701, 0, 0
36502, 12563, 0, 0
37000, 12968, 0, 0
37500, 13101, 0, 0
38000, 11295, 0, 0
38501, 11297, 0, 0
39000, 13168, 0, 0
39500, 11534, 0, 0
40002, 12888, 0, 0
40500, 11553, 0, 0
41001, 12529, 0, 0
41501, 12797, 0, 0
42000, 12228, 0, 0
42500, 14074, 0, 0
43000, 12977, 0, 0
43502, 15668, 0, 0
44000, 13287, 0, 0
44500, 12403, 0, 0
45000, 14350, 0, 0
45500, 12516, 0, 0
46000, 12045, 0, 0
46500, 12076, 0, 0
47000, 11979, 0, 0
47500, 12755, 0, 0
48000, 12880, 0, 0
48500, 11668, 0, 0
49000, 11717, 0, 0
49500, 11279, 0, 0
50001, 12818, 0, 0
50501, 11926, 0, 0
51000, 11829, 0, 0
51500, 12405, 0, 0
52000, 12055, 0, 0
52501, 12535, 0, 0
53000, 12174, 0, 0
53500, 12039, 0, 0
54000, 12874, 0, 0
54500, 11742, 0, 0
55000, 11630, 0, 0
55500, 11042, 0, 0
56000, 12807, 0, 0
56501, 11848, 0, 0
57000, 11557, 0, 0
57500, 11739, 0, 0
58000, 11798, 0, 0
58500, 11444, 0, 0
59001, 12482, 0, 0
59500, 11943, 0, 0
60000, 12714, 0, 0
60502, 12264, 0, 0
61000, 11749, 0, 0
61500, 13370, 0, 0
62001, 11514, 0, 0
62500, 12470, 0, 0
63001, 12548, 0, 0
63500, 11150, 0, 0
64000, 11584, 0, 0
64500, 12302, 0, 0
65000, 11463, 0, 0
65500, 11746, 0, 0
66000, 11812, 0, 0
66500, 10564, 0, 0
67001, 12805, 0, 0
67500, 10395, 0, 0
68000, 9373, 0, 0
68500, 9723, 0, 0
69001, 10476, 0, 0
69500, 11400, 0, 0
70000, 10709, 0, 0
70500, 10881, 0, 0
71000, 10794, 0, 0
71500, 11499, 0, 0
72000, 12644, 0, 0
72503, 13604, 0, 0
73001, 14173, 0, 0
73500, 12541, 0, 0
74000, 12383, 0, 0
74500, 12965, 0, 0
75000, 10569, 0, 0
75500, 11852, 0, 0
76001, 11342, 0, 0
76500, 11619, 0, 0
77000, 11901, 0, 0
77500, 11673, 0, 0
78000, 12708, 0, 0
78500, 12839, 0, 0
79001, 10867, 0, 0
79500, 10833, 0, 0
80001, 12430, 0, 0
80500, 11535, 0, 0
81000, 12056, 0, 0
81501, 12343, 0, 0
82000, 11465, 0, 0
82500, 11375, 0, 0
83000, 12437, 0, 0
83500, 12306, 0, 0
84000, 11093, 0, 0
84501, 11914, 0, 0
85000, 13893, 0, 0
85500, 13739, 0, 0
86000, 12543, 0, 0
86500, 12851, 0, 0
87000, 12197, 0, 0
87500, 12911, 0, 0
88000, 12575, 0, 0
88500, 12603, 0, 0
89001, 13569, 0, 0
89500, 12272, 0, 0
90000, 11517, 0, 0
90500, 11253, 0, 0
